"Masseinheit";"Leistung";"Geschlecht";"Altersklasse";"2010";"2011";"2012";"2013";"2014";"2015";"2016";"2017";"2018";"2019";"2020"
"Wert pro Kopf und Monat";"Stationäre Kurativbehandlung";"Mann";"56-60 Jahre";179.18;180.90;184.88;193.52;191.06;190.12;190.01;187.91;180.03;176.57;187.86
"Wert pro Kopf und Monat";"Stationäre Kurativbehandlung";"Mann";"61-65 Jahre";246.72;243.35;254.51;267.57;267.43;264.44;273.45;264.58;261.10;254.34;267.64
"Wert pro Kopf und Monat";"Stationäre Kurativbehandlung";"Mann";"66-70 Jahre";316.89;323.59;333.16;346.88;348.99;352.50;353.42;345.32;346.18;340.05;354.99
"Wert pro Kopf und Monat";"Stationäre Kurativbehandlung";"Mann";"71-75 Jahre";411.42;414.37;414.63;438.34;435.79;449.05;441.32;434.91;440.75;434.08;451.56
"Wert pro Kopf und Monat";"Stationäre Kurativbehandlung";"Mann";"76-80 Jahre";513.83;517.99;523.65;541.64;528.49;557.16;536.83;530.07;539.65;512.71;534.91
"Wert pro Kopf und Monat";"Stationäre Kurativbehandlung";"Mann";"81-85 Jahre";592.11;609.39;610.27;644.79;641.76;662.62;648.45;637.03;645.09;615.16;632.75
"Wert pro Kopf und Monat";"Stationäre Kurativbehandlung";"Mann";"86-90 Jahre";644.54;672.37;678.33;701.44;673.52;731.16;702.48;702.02;703.27;706.08;720.13
"Wert pro Kopf und Monat";"Stationäre Kurativbehandlung";"Mann";"91-95 Jahre";687.51;691.75;682.48;746.87;718.74;765.68;745.12;733.17;727.65;734.75;760.32
"Wert pro Kopf und Monat";"Stationäre Kurativbehandlung";"Mann";"96 und mehr Jahre";649.66;661.59;697.19;760.06;695.52;742.56;734.62;823.19;763.86;753.20;775.68
"Wert pro Kopf und Monat";"Stationäre Kurativbehandlung";"Frau";"Altersklasse - Total";151.50;152.85;157.00;159.69;159.07;160.78;163.66;161.12;157.97;157.93;159.09
"Wert pro Kopf und Monat";"Stationäre Kurativbehandlung";"Frau";"0-5 Jahre";32.30;32.36;36.01;39.16;39.19;37.02;37.08;36.00;38.17;36.55;32.83
"Wert pro Kopf und Monat";"Stationäre Kurativbehandlung";"Frau";"6-10 Jahre";15.89;15.21;17.07;18.83;16.63;16.30;17.61;17.20;15.68;15.76;14.70
"Wert pro Kopf und Monat";"Stationäre Kurativbehandlung";"Frau";"11-15 Jahre";31.60;31.29;33.99;35.94;36.20;38.38;41.61;39.35;39.63;39.70;43.45
"Wert pro Kopf und Monat";"Stationäre Kurativbehandlung";"Frau";"16-20 Jahre";59.83;59.94;64.44;62.89;66.14;71.00;76.15;77.16;74.15;80.04;85.80
"Wert pro Kopf und Monat";"Stationäre Kurativbehandlung";"Frau";"21-25 Jahre";87.25;84.28;87.86;85.20;83.75;81.46;83.20;81.85;76.75;81.70;80.16
"Wert pro Kopf und Monat";"Stationäre Kurativbehandlung";"Frau";"26-30 Jahre";128.52;128.49;132.44;132.58;129.74;129.95;132.11;132.16;126.03;127.22;127.95
"Wert pro Kopf und Monat";"Stationäre Kurativbehandlung";"Frau";"31-35 Jahre";154.68;157.78;162.66;160.20;163.38;166.94;169.30;167.64;163.86;159.86;161.90
"Wert pro Kopf und Monat";"Stationäre Kurativbehandlung";"Frau";"36-40 Jahre";121.96;124.97;128.55;130.52;132.12;133.84;137.28;133.59;129.51;128.52;129.73
"Wert pro Kopf und Monat";"Stationäre Kurativbehandlung";"Frau";"41-45 Jahre";95.20;95.98;99.47;102.96;102.88;100.85;105.66;101.13;95.76;98.46;96.78
"Wert pro Kopf und Monat";"Stationäre Kurativbehandlung";"Frau";"46-50 Jahre";104.73;104.48;109.96;110.08;110.86;111.58;110.97;108.52;101.43;104.92;102.02
"Wert pro Kopf und Monat";"Stationäre Kurativbehandlung";"Frau";"51-55 Jahre";127.80;123.54;127.79;132.58;130.73;129.63;132.78;126.04;118.45;121.59;123.75
"Wert pro Kopf und Monat";"Stationäre Kurativbehandlung";"Frau";"56-60 Jahre";152.69;150.38;156.53;158.31;153.97;154.69;157.09;152.41;145.65;145.73;148.04
"Wert pro Kopf und Monat";"Stationäre Kurativbehandlung";"Frau";"61-65 Jahre";189.68;192.35;195.65;200.86;194.27;194.09;201.76;194.62;189.81;187.41;186.77
"Wert pro Kopf und Monat";"Stationäre Kurativbehandlung";"Frau";"66-70 Jahre";247.42;254.05;258.72;259.49;255.66;258.37;259.61;254.07;249.73;245.96;248.70
"Wert pro Kopf und Monat";"Stationäre Kurativbehandlung";"Frau";"71-75 Jahre";322.67;324.58;325.00;331.38;330.18;332.70;336.64;325.11;322.34;321.57;319.02
"Wert pro Kopf und Monat";"Stationäre Kurativbehandlung";"Frau";"76-80 Jahre";409.15;412.89;409.70;419.85;415.19;415.22;421.15;418.08;410.60;395.16;396.24
"Wert pro Kopf und Monat";"Stationäre Kurativbehandlung";"Frau";"81-85 Jahre";482.88;482.25;489.19;492.96;487.06;498.13;495.83;484.62;492.65;479.39;480.32
"Wert pro Kopf und Monat";"Stationäre Kurativbehandlung";"Frau";"86-90 Jahre";515.30;525.12;521.00;530.63;532.61;532.23;531.01;536.07;540.58;526.26;529.17
"Wert pro Kopf und Monat";"Stationäre Kurativbehandlung";"Frau";"91-95 Jahre";513.05;512.59;508.18;534.31;516.11;555.04;518.16;537.49;539.09;531.55;548.41
"Wert pro Kopf und Monat";"Stationäre Kurativbehandlung";"Frau";"96 und mehr Jahre";466.94;494.14;513.33;494.03;502.93;517.63;490.79;536.89;514.93;501.24;524.95
"Wert pro Kopf und Monat";"Ambulante Kurativbehandlung";"Geschlecht - Total";"Altersklasse - Total";167.23;169.66;176.37;182.21;190.11;196.62;203.39;208.12;203.12;210.42;194.66
"Wert pro Kopf und Monat";"Ambulante Kurativbehandlung";"Geschlecht - Total";"0-5 Jahre";72.23;72.31;73.73;74.21;77.29;83.11;86.27;88.44;85.66;90.45;75.16
"Wert pro Kopf und Monat";"Ambulante Kurativbehandlung";"Geschlecht - Total";"6-10 Jahre";54.59;56.41;58.72;60.70;64.47;68.17;71.80;71.86;69.60;72.97;62.29
"Wert pro Kopf und Monat";"Ambulante Kurativbehandlung";"Geschlecht - Total";"11-15 Jahre";91.05;93.63;96.14;99.78;106.78;110.98;114.67;97.11;96.82;99.54;89.59
"Wert pro Kopf und Monat";"Ambulante Kurativbehandlung";"Geschlecht - Total";"16-20 Jahre";143.95;147.08;149.91;153.93;162.26;170.16;174.43;191.72;196.67;204.86;191.82
"Wert pro Kopf und Monat";"Ambulante Kurativbehandlung";"Geschlecht - Total";"21-25 Jahre";116.47;116.40;120.17;122.59;128.72;131.66;137.55;136.77;137.35;142.72;134.67
"Wert pro Kopf und Monat";"Ambulante Kurativbehandlung";"Geschlecht - Total";"26-30 Jahre";126.59;127.28;134.86;138.41;142.96;146.16;149.48;155.69;153.88;159.53;150.52
"Wert pro Kopf und Monat";"Ambulante Kurativbehandlung";"Geschlecht - Total";"31-35 Jahre";146.63;145.05;150.80;153.47;158.74;162.98;168.17;182.06;180.08;184.49;172.58
"Wert pro Kopf und Monat";"Ambulante Kurativbehandlung";"Geschlecht - Total";"36-40 Jahre";165.19;166.66;138.69;143.42;148.60;152.58;157.32;178.44;174.03;178.31;165.71
"Wert pro Kopf und Monat";"Ambulante Kurativbehandlung";"Geschlecht - Total";"41-45 Jahre";156.57;158.57;137.76;143.02;149.67;155.82;161.50;183.20;180.64;184.95;171.15
"Wert pro Kopf und Monat";"Ambulante Kurativbehandlung";"Geschlecht - Total";"46-50 Jahre";156.13;156.28;140.93;145.09;151.24;157.92;164.16;195.98;193.82;200.29;187.30
"Wert pro Kopf und Monat";"Ambulante Kurativbehandlung";"Geschlecht - Total";"51-55 Jahre";191.81;191.55;169.15;174.45;180.58;184.93;191.49;227.28;221.17;228.76;214.47
"Wert pro Kopf und Monat";"Ambulante Kurativbehandlung";"Geschlecht - Total";"56-60 Jahre";207.87;208.82;233.91;239.99;247.26;252.48;259.26;243.64;235.11;240.60;221.11
"Wert pro Kopf und Monat";"Ambulante Kurativbehandlung";"Geschlecht - Total";"61-65 Jahre";233.70;236.17;263.30;270.17;281.49;288.20;297.29;287.11;276.75;282.86;261.17
"Wert pro Kopf und Monat";"Ambulante Kurativbehandlung";"Geschlecht - Total";"66-70 Jahre";255.88;259.92;316.02;324.64;334.72;344.45;357.10;316.79;305.99;317.76;292.26
"Wert pro Kopf und Monat";"Ambulante Kurativbehandlung";"Geschlecht - Total";"71-75 Jahre";296.38;301.94;338.92;348.89;360.16;369.31;377.31;375.70;358.45;368.91;340.36
"Wert pro Kopf und Monat";"Ambulante Kurativbehandlung";"Geschlecht - Total";"76-80 Jahre";323.06;332.19;412.55;428.66;446.04;457.56;474.81;410.11;388.45;401.91;368.87
"Wert pro Kopf und Monat";"Ambulante Kurativbehandlung";"Geschlecht - Total";"81-85 Jahre";289.51;301.21;340.28;356.17;376.50;389.72;398.95;391.89;371.44;387.72;355.37
"Wert pro Kopf und Monat";"Ambulante Kurativbehandlung";"Geschlecht - Total";"86-90 Jahre";237.40;253.31;278.21;297.35;310.38;325.10;333.49;344.06;322.66;343.86;315.42
"Wert pro Kopf und Monat";"Ambulante Kurativbehandlung";"Geschlecht - Total";"91-95 Jahre";207.45;224.30;242.18;260.37;270.81;285.19;284.31;304.36;287.20;306.95;284.37
"Wert pro Kopf und Monat";"Ambulante Kurativbehandlung";"Geschlecht - Total";"96 und mehr Jahre";186.84;206.91;219.02;230.49;245.72;262.57;259.09;278.07;256.67;276.69;257.51
"Wert pro Kopf und Monat";"Ambulante Kurativbehandlung";"Mann";"Altersklasse - Total";147.15;149.58;156.65;161.99;169.43;175.17;181.71;183.28;179.53;186.05;173.34
"Wert pro Kopf und Monat";"Ambulante Kurativbehandlung";"Mann";"0-5 Jahre";77.03;76.80;78.24;79.00;82.54;88.16;91.95;93.79;91.06;96.35;80.02
"Wert pro Kopf und Monat";"Ambulante Kurativbehandlung";"Mann";"6-10 Jahre";60.48;62.71;65.48;67.31;71.52;75.62;79.81;79.61;77.05;80.70;69.07
"Wert pro Kopf und Monat";"Ambulante Kurativbehandlung";"Mann";"11-15 Jahre";93.13;95.68;95.79;99.24;106.24;110.37;113.73;101.97;101.14;104.41;92.95
"Wert pro Kopf und Monat";"Ambulante Kurativbehandlung";"Mann";"16-20 Jahre";123.70;127.27;133.26;136.55;143.60;149.79;152.11;162.02;166.20;172.76;161.58
"Wert pro Kopf und Monat";"Ambulante Kurativbehandlung";"Mann";"21-25 Jahre";93.50;93.83;96.81;99.00;103.69;105.85;111.27;103.53;104.68;108.63;102.12
"Wert pro Kopf und Monat";"Ambulante Kurativbehandlung";"Mann";"26-30 Jahre";89.76;90.84;106.07;108.31;111.92;113.72;115.75;100.00;100.29;104.27;98.15
"Wert pro Kopf und Monat";"Ambulante Kurativbehandlung";"Mann";"31-35 Jahre";108.31;106.46;116.87;118.28;121.27;123.27;126.61;127.38;127.48;130.62;122.30
"Wert pro Kopf und Monat";"Ambulante Kurativbehandlung";"Mann";"36-40 Jahre";133.14;133.61;105.93;109.16;112.27;114.59;118.27;137.07;134.71;137.34;128.00
"Wert pro Kopf und Monat";"Ambulante Kurativbehandlung";"Mann";"41-45 Jahre";128.29;129.76;111.20;115.34;121.35;125.67;130.44;138.95;137.52;139.65;130.45
"Wert pro Kopf und Monat";"Ambulante Kurativbehandlung";"Mann";"46-50 Jahre";124.05;123.98;116.14;119.23;124.49;129.56;135.18;163.59;162.83;168.16;158.37
"Wert pro Kopf und Monat";"Ambulante Kurativbehandlung";"Mann";"51-55 Jahre";166.11;165.54;146.49;151.10;155.69;159.31;165.66;199.30;194.85;201.03;189.36
"Wert pro Kopf und Monat";"Ambulante Kurativbehandlung";"Mann";"56-60 Jahre";194.85;195.49;216.73;222.53;230.28;234.75;242.17;221.66;213.66;218.41;202.59
"Wert pro Kopf und Monat";"Ambulante Kurativbehandlung";"Mann";"61-65 Jahre";224.85;227.44;255.90;263.55;276.58;281.71;292.20;277.48;266.37;271.69;254.24
"Wert pro Kopf und Monat";"Ambulante Kurativbehandlung";"Mann";"66-70 Jahre";248.40;252.02;301.74;311.92;323.16;333.06;347.10;313.07;302.75;314.97;293.19
"Wert pro Kopf und Monat";"Ambulante Kurativbehandlung";"Mann";"71-75 Jahre";298.09;307.01;338.58;347.65;359.74;369.76;377.59;389.09;373.13;383.25;359.97
"Wert pro Kopf und Monat";"Ambulante Kurativbehandlung";"Mann";"76-80 Jahre";332.77;343.71;414.74;428.02;445.09;459.87;478.31;425.15;401.06;415.76;387.87
"Wert pro Kopf und Monat";"Ambulante Kurativbehandlung";"Mann";"81-85 Jahre";317.74;330.11;369.29;388.30;411.25;424.62;429.53;429.94;409.44;425.03;396.95
"Wert pro Kopf und Monat";"Ambulante Kurativbehandlung";"Mann";"86-90 Jahre";263.72;282.82;317.85;345.64;358.42;377.48;388.68;395.09;367.21;390.69;363.16
"Wert pro Kopf und Monat";"Ambulante Kurativbehandlung";"Mann";"91-95 Jahre";242.56;268.85;291.54;307.69;326.61;343.26;344.65;395.16;377.14;399.10;368.03
"Wert pro Kopf und Monat";"Ambulante Kurativbehandlung";"Mann";"96 und mehr Jahre";223.29;248.77;262.24;285.20;305.68;319.05;309.21;328.14;305.85;331.06;325.61
"Wert pro Kopf und Monat";"Ambulante Kurativbehandlung";"Frau";"Altersklasse - Total";186.73;189.18;195.58;201.96;210.34;217.63;224.70;232.55;226.33;234.40;215.66
"Wert pro Kopf und Monat";"Ambulante Kurativbehandlung";"Frau";"0-5 Jahre";67.15;67.56;68.97;69.13;71.74;77.78;80.25;82.77;79.97;84.24;70.04
"Wert pro Kopf und Monat";"Ambulante Kurativbehandlung";"Frau";"6-10 Jahre";48.37;49.76;51.60;53.76;57.05;60.29;63.36;63.67;61.72;64.81;55.13
"Wert pro Kopf und Monat";"Ambulante Kurativbehandlung";"Frau";"11-15 Jahre";88.86;91.46;96.51;100.34;107.35;111.62;115.66;91.97;92.27;94.38;86.03
"Wert pro Kopf und Monat";"Ambulante Kurativbehandlung";"Frau";"16-20 Jahre";165.18;167.85;167.38;172.19;181.89;191.63;198.39;223.68;229.33;239.13;224.02
"Wert pro Kopf und Monat";"Ambulante Kurativbehandlung";"Frau";"21-25 Jahre";140.04;139.60;144.26;146.88;154.53;158.38;165.08;171.66;171.90;178.83;169.22
"Wert pro Kopf und Monat";"Ambulante Kurativbehandlung";"Frau";"26-30 Jahre";164.25;164.46;164.24;169.17;174.60;179.20;184.03;212.87;208.87;216.41;204.59
"Wert pro Kopf und Monat";"Ambulante Kurativbehandlung";"Frau";"31-35 Jahre";185.14;184.01;185.30;189.29;197.00;203.65;210.70;237.87;233.76;239.42;223.90
"Wert pro Kopf und Monat";"Ambulante Kurativbehandlung";"Frau";"36-40 Jahre";197.40;199.94;171.73;178.04;185.42;191.11;197.03;220.60;214.08;220.07;204.22
"Wert pro Kopf und Monat";"Ambulante Kurativbehandlung";"Frau";"41-45 Jahre";185.22;187.63;164.50;171.03;178.40;186.48;193.03;228.01;224.22;230.82;212.28
"Wert pro Kopf und Monat";"Ambulante Kurativbehandlung";"Frau";"46-50 Jahre";188.97;189.47;166.45;171.66;178.67;186.84;193.58;228.70;225.14;232.71;216.55
"Wert pro Kopf und Monat";"Ambulante Kurativbehandlung";"Frau";"51-55 Jahre";218.16;218.21;192.28;198.30;206.02;211.17;218.00;255.97;248.09;257.02;239.94
"Wert pro Kopf und Monat";"Ambulante Kurativbehandlung";"Frau";"56-60 Jahre";220.82;222.13;251.17;257.63;264.52;270.52;276.63;265.89;256.84;263.06;239.89
"Wert pro Kopf und Monat";"Ambulante Kurativbehandlung";"Frau";"61-65 Jahre";242.28;244.62;270.45;276.58;286.24;294.49;302.23;296.52;286.95;293.89;268.04
"Wert pro Kopf und Monat";"Ambulante Kurativbehandlung";"Frau";"66-70 Jahre";262.71;267.24;329.32;336.49;345.51;355.05;366.39;320.25;309.00;320.33;291.39
"Wert pro Kopf und Monat";"Ambulante Kurativbehandlung";"Frau";"71-75 Jahre";294.96;297.70;339.21;349.96;360.52;368.91;377.06;363.75;345.33;356.09;322.86
"Wert pro Kopf und Monat";"Ambulante Kurativbehandlung";"Frau";"76-80 Jahre";315.94;323.60;410.89;429.15;446.78;455.75;472.05;398.11;378.24;390.58;353.16
"Wert pro Kopf und Monat";"Ambulante Kurativbehandlung";"Frau";"81-85 Jahre";272.67;283.68;322.24;335.79;354.06;366.69;378.27;365.74;344.87;361.22;325.63
"Wert pro Kopf und Monat";"Ambulante Kurativbehandlung";"Frau";"86-90 Jahre";224.95;239.24;259.00;273.48;286.18;298.19;304.64;316.62;297.97;317.32;287.93
"Wert pro Kopf und Monat";"Ambulante Kurativbehandlung";"Frau";"91-95 Jahre";194.65;207.65;223.66;242.51;249.56;262.90;260.85;268.70;251.25;269.13;249.48
"Wert pro Kopf und Monat";"Ambulante Kurativbehandlung";"Frau";"96 und mehr Jahre";177.03;195.56;207.47;215.98;229.82;247.43;245.01;263.93;242.86;260.98;238.81
"Wert pro Kopf und Monat";"Rehabilitation";"Geschlecht - Total";"Altersklasse - Total";29.23;29.37;29.53;30.14;31.34;33.99;35.43;36.11;37.41;37.77;36.37
"Wert pro Kopf und Monat";"Rehabilitation";"Geschlecht - Total";"0-5 Jahre";4.87;4.16;4.18;3.99;5.11;4.95;4.13;3.39;3.83;3.67;3.62
"Wert pro Kopf und Monat";"Rehabilitation";"Geschlecht - Total";"6-10 Jahre";9.62;11.07;10.55;10.77;11.72;11.08;10.89;9.29;10.14;9.57;9.47
"Wert pro Kopf und Monat";"Rehabilitation";"Geschlecht - Total";"11-15 Jahre";9.44;9.52;9.08;9.68;10.55;10.94;13.52;13.08;13.97;13.07;12.19
"Wert pro Kopf und Monat";"Rehabilitation";"Geschlecht - Total";"16-20 Jahre";12.13;11.82;12.39;12.57;12.84;14.56;16.90;16.50;18.25;17.49;16.33
"Wert pro Kopf und Monat";"Rehabilitation";"Geschlecht - Total";"21-25 Jahre";11.72;12.12;12.47;13.05;13.53;14.17;15.71;15.91;17.35;16.43;15.76
"Wert pro Kopf und Monat";"Rehabilitation";"Geschlecht - Total";"26-30 Jahre";13.02;12.33;11.78;12.24;13.96;15.08;17.12;16.91;17.63;17.61;16.98
"Wert pro Kopf und Monat";"Rehabilitation";"Geschlecht - Total";"31-35 Jahre";15.71;15.44;14.02;15.70;17.37;18.02;19.52;19.57;20.26;20.16;19.92
"Wert pro Kopf und Monat";"Rehabilitation";"Geschlecht - Total";"36-40 Jahre";19.20;18.67;18.97;19.33;19.50;20.86;23.34;23.19;23.67;24.85;23.78
"Wert pro Kopf und Monat";"Rehabilitation";"Geschlecht - Total";"41-45 Jahre";23.39;23.45;22.74;23.71;24.77;26.62;28.58;28.96;29.23;29.65;28.72
"Wert pro Kopf und Monat";"Rehabilitation";"Geschlecht - Total";"46-50 Jahre";29.19;29.24;30.51;31.03;30.52;33.27;35.45;36.47;37.65;38.14;36.79
"Wert pro Kopf und Monat";"Rehabilitation";"Geschlecht - Total";"51-55 Jahre";39.26;37.49;36.55;37.28;38.82;43.24;44.10;45.02;45.85;46.21;46.01
"Wert pro Kopf und Monat";"Rehabilitation";"Geschlecht - Total";"56-60 Jahre";45.26;46.73;46.15;45.12;46.98;49.28;49.72;51.16;51.31;52.56;50.46
"Wert pro Kopf und Monat";"Rehabilitation";"Geschlecht - Total";"61-65 Jahre";54.28;54.06;53.76;51.63;52.19;56.56;57.92;59.60;61.57;60.09;58.57
"Wert pro Kopf und Monat";"Rehabilitation";"Geschlecht - Total";"66-70 Jahre";62.79;62.96;61.89;62.20;61.80;67.47;68.24;69.08;69.49;69.88;67.97
"Wert pro Kopf und Monat";"Rehabilitation";"Geschlecht - Total";"71-75 Jahre";70.27;68.95;69.97;71.52;71.89;78.96;78.73;79.99;79.86;80.37;74.54
"Wert pro Kopf und Monat";"Rehabilitation";"Geschlecht - Total";"76-80 Jahre";70.46;72.80;73.99;77.75;79.54;87.41;88.62;91.63;91.70;92.67;84.20
"Wert pro Kopf und Monat";"Rehabilitation";"Geschlecht - Total";"81-85 Jahre";65.61;66.99;71.80;70.71;77.42;83.94;85.78;87.76;94.92;94.85;89.75
"Wert pro Kopf und Monat";"Rehabilitation";"Geschlecht - Total";"86-90 Jahre";54.90;56.46;59.65;63.91;68.29;73.99;75.71;80.09;88.64;94.72;88.82
"Wert pro Kopf und Monat";"Rehabilitation";"Geschlecht - Total";"91-95 Jahre";44.95;47.95;52.67;54.95;62.28;68.49;68.67;71.96;86.03;85.79;90.95
"Wert pro Kopf und Monat";"Rehabilitation";"Geschlecht - Total";"96 und mehr Jahre";36.99;41.68;40.59;50.74;59.93;66.45;64.36;69.46;78.88;89.87;89.71
"Wert pro Kopf und Monat";"Rehabilitation";"Mann";"Altersklasse - Total";24.50;24.23;24.62;25.33;26.32;28.82;29.95;30.41;31.36;31.32;30.41
"Wert pro Kopf und Monat";"Rehabilitation";"Mann";"0-5 Jahre";5.79;4.99;5.24;4.75;6.12;5.39;4.99;4.00;4.53;4.47;4.22
"Wert pro Kopf und Monat";"Rehabilitation";"Mann";"6-10 Jahre";13.30;15.03;14.53;14.83;16.76;15.00;14.31;12.07;12.87;12.83;12.59
"Wert pro Kopf und Monat";"Rehabilitation";"Mann";"11-15 Jahre";9.91;10.63;9.72;10.04;10.48;10.88;12.89;12.52;13.77;12.72;12.19
"Wert pro Kopf und Monat";"Rehabilitation";"Mann";"16-20 Jahre";10.38;10.19;11.06;11.31;10.91;11.65;14.37;14.29;15.14;14.43;14.19
"Wert pro Kopf und Monat";"Rehabilitation";"Mann";"21-25 Jahre";9.48;10.33;10.36;10.44;10.98;11.67;13.81;13.38;15.23;13.06;12.43
"Wert pro Kopf und Monat";"Rehabilitation";"Mann";"26-30 Jahre";10.07;9.15;9.37;9.69;10.29;10.89;13.58;13.28;14.28;13.33;13.55
"Wert pro Kopf und Monat";"Rehabilitation";"Mann";"31-35 Jahre";10.88;11.74;10.44;11.88;13.18;13.56;15.71;14.14;15.57;15.03;14.49
"Wert pro Kopf und Monat";"Rehabilitation";"Mann";"36-40 Jahre";15.53;12.73;13.15;14.95;14.42;16.19;17.92;17.22;17.75;19.07;17.25
"Wert pro Kopf und Monat";"Rehabilitation";"Mann";"41-45 Jahre";18.12;18.43;17.19;19.09;19.31;20.09;22.07;22.09;23.03;22.80;21.85
"Wert pro Kopf und Monat";"Rehabilitation";"Mann";"46-50 Jahre";22.50;21.54;23.42;23.68;22.44;25.31;27.74;28.43;29.09;29.69;28.24
"Wert pro Kopf und Monat";"Rehabilitation";"Mann";"51-55 Jahre";32.63;30.89;29.33;29.83;30.64;35.83;35.84;36.15;36.66;35.84;37.57
"Wert pro Kopf und Monat";"Rehabilitation";"Mann";"56-60 Jahre";40.33;40.54;40.32;39.72;41.03;43.34;43.98;45.94;44.63;44.86;43.72
"Wert pro Kopf und Monat";"Rehabilitation";"Mann";"61-65 Jahre";48.60;48.34;49.34;46.93;48.12;52.64;51.48;55.32;58.37;54.35;53.97
"Wert pro Kopf und Monat";"Rehabilitation";"Mann";"66-70 Jahre";58.46;56.03;54.60;56.79;56.35;62.50;63.37;62.76;61.35;64.64;62.77
"Wert pro Kopf und Monat";"Rehabilitation";"Mann";"71-75 Jahre";59.46;60.15;62.65;64.51;66.57;72.83;71.67;72.28;72.35;72.32;67.64
"Wert pro Kopf und Monat";"Rehabilitation";"Mann";"76-80 Jahre";63.22;62.77;64.99;68.78;73.93;82.57;79.65;86.11;81.38;82.46;75.04
"Wert pro Kopf und Monat";"Rehabilitation";"Mann";"81-85 Jahre";59.12;59.36;66.74;63.72;71.85;82.07;79.94;81.82;87.93;85.75;81.73
"Wert pro Kopf und Monat";"Rehabilitation";"Mann";"86-90 Jahre";53.93;48.88;57.76;60.85;63.44;69.08;71.92;76.79;81.02;88.42;83.78
"Wert pro Kopf und Monat";"Rehabilitation";"Mann";"91-95 Jahre";44.56;43.43;53.13;56.60;64.04;74.48;68.12;68.29;80.68;83.05;89.99
"Wert pro Kopf und Monat";"Rehabilitation";"Mann";"96 und mehr Jahre";35.09;55.30;39.95;53.43;56.39;79.46;71.49;83.43;81.81;101.53;93.03
"Wert pro Kopf und Monat";"Rehabilitation";"Frau";"Altersklasse - Total";33.84;34.37;34.32;34.83;36.25;39.05;40.83;41.72;43.37;44.12;42.23
"Wert pro Kopf und Monat";"Rehabilitation";"Frau";"0-5 Jahre";3.89;3.28;3.06;3.18;4.05;4.49;3.22;2.74;3.09;2.82;2.98
"Wert pro Kopf und Monat";"Rehabilitation";"Frau";"6-10 Jahre";5.74;6.89;6.37;6.51;6.39;6.94;7.28;6.36;7.26;6.14;6.18
"Wert pro Kopf und Monat";"Rehabilitation";"Frau";"11-15 Jahre";8.94;8.35;8.39;9.30;10.62;11.00;14.18;13.68;14.18;13.44;12.19
"Wert pro Kopf und Monat";"Rehabilitation";"Frau";"16-20 Jahre";13.96;13.52;13.79;13.89;14.87;17.63;19.61;18.89;21.58;20.76;18.60
"Wert pro Kopf und Monat";"Rehabilitation";"Frau";"21-25 Jahre";14.02;13.95;14.64;15.73;16.15;16.76;17.69;18.56;19.59;19.99;19.29
"Wert pro Kopf und Monat";"Rehabilitation";"Frau";"26-30 Jahre";16.04;15.58;14.24;14.84;17.71;19.35;20.74;20.63;21.07;22.02;20.52
"Wert pro Kopf und Monat";"Rehabilitation";"Frau";"31-35 Jahre";20.57;19.18;17.65;19.59;21.64;22.59;23.42;25.12;25.06;25.39;25.47
"Wert pro Kopf und Monat";"Rehabilitation";"Frau";"36-40 Jahre";22.89;24.66;24.83;23.76;24.65;25.59;28.85;29.27;29.70;30.74;30.46
"Wert pro Kopf und Monat";"Rehabilitation";"Frau";"41-45 Jahre";28.73;28.51;28.32;28.38;30.30;33.26;35.19;35.92;35.50;36.59;35.67
"Wert pro Kopf und Monat";"Rehabilitation";"Frau";"46-50 Jahre";36.05;37.15;37.81;38.58;38.79;41.39;43.27;44.59;46.30;46.66;45.44
"Wert pro Kopf und Monat";"Rehabilitation";"Frau";"51-55 Jahre";46.06;44.27;43.91;44.89;47.19;50.83;52.59;54.12;55.24;56.77;54.58
"Wert pro Kopf und Monat";"Rehabilitation";"Frau";"56-60 Jahre";50.17;52.90;52.01;50.57;53.03;55.31;55.56;56.43;58.08;60.36;57.30
"Wert pro Kopf und Monat";"Rehabilitation";"Frau";"61-65 Jahre";59.79;59.59;58.03;56.17;56.13;60.36;64.19;63.79;64.71;65.76;63.12
"Wert pro Kopf und Monat";"Rehabilitation";"Frau";"66-70 Jahre";66.75;69.38;68.69;67.25;66.89;72.10;72.78;74.93;77.03;74.74;72.78
"Wert pro Kopf und Monat";"Rehabilitation";"Frau";"71-75 Jahre";79.28;76.32;76.16;77.54;76.50;84.33;85.00;86.88;86.58;87.57;80.69
"Wert pro Kopf und Monat";"Rehabilitation";"Frau";"76-80 Jahre";75.77;80.27;80.78;84.61;83.89;91.19;95.68;96.03;100.05;101.03;91.77
"Wert pro Kopf und Monat";"Rehabilitation";"Frau";"81-85 Jahre";69.48;71.62;74.94;75.15;81.03;85.18;89.74;91.84;99.80;101.32;95.49
"Wert pro Kopf und Monat";"Rehabilitation";"Frau";"86-90 Jahre";55.36;60.07;60.57;65.42;70.74;76.51;77.69;81.86;92.87;98.29;91.73
"Wert pro Kopf und Monat";"Rehabilitation";"Frau";"91-95 Jahre";45.09;49.64;52.50;54.33;61.61;66.20;68.89;73.40;88.17;86.92;91.34
"Wert pro Kopf und Monat";"Rehabilitation";"Frau";"96 und mehr Jahre";37.50;37.99;40.76;50.02;60.87;62.96;62.36;65.51;78.06;86.50;88.79
